freq (Hz),real(aaSP("/PORT0" "/PORT0")) TL_width 1.5e-05 ,real(aaSP("/PORT0" "/PORT0")) TL_width 2e-05 ,real(aaSP("/PORT0" "/PORT0")) TL_width 2.5e-05 ,real(aaSP("/PORT0" "/PORT0")) TL_width 3e-05 ,real(aaSP("/PORT0" "/PORT0")) TL_width 3.5e-05 ,real(aaSP("/PORT0" "/PORT0")) TL_width 4e-05 ,real(aaSP("/PORT0" "/PORT0")) TL_width 4.5e-05 ,real(aaSP("/PORT0" "/PORT0")) TL_width 5e-05 ,real(aaSP("/PORT0" "/PORT0")) TL_width 5.5e-05 ,real(aaSP("/PORT0" "/PORT0")) TL_width 6e-05 ,real(aaSP("/PORT0" "/PORT0")) TL_width 6.5e-05 ,real(aaSP("/PORT0" "/PORT0")) TL_width 7e-05 ,real(aaSP("/PORT0" "/PORT0")) TL_width 7.5e-05 ,real(aaSP("/PORT0" "/PORT0")) TL_width 8e-05 ,real(aaSP("/PORT0" "/PORT0")) TL_width 8.5e-05 ,real(aaSP("/PORT0" "/PORT0")) TL_width 9e-05 ,real(aaSP("/PORT0" "/PORT0")) TL_width 9.5e-05 ,real(aaSP("/PORT0" "/PORT0")) TL_width 0.0001 ,imag(aaSP("/PORT0" "/PORT0")) TL_width 1.5e-05 ,imag(aaSP("/PORT0" "/PORT0")) TL_width 2e-05 ,imag(aaSP("/PORT0" "/PORT0")) TL_width 2.5e-05 ,imag(aaSP("/PORT0" "/PORT0")) TL_width 3e-05 ,imag(aaSP("/PORT0" "/PORT0")) TL_width 3.5e-05 ,imag(aaSP("/PORT0" "/PORT0")) TL_width 4e-05 ,imag(aaSP("/PORT0" "/PORT0")) TL_width 4.5e-05 ,imag(aaSP("/PORT0" "/PORT0")) TL_width 5e-05 ,imag(aaSP("/PORT0" "/PORT0")) TL_width 5.5e-05 ,imag(aaSP("/PORT0" "/PORT0")) TL_width 6e-05 ,imag(aaSP("/PORT0" "/PORT0")) TL_width 6.5e-05 ,imag(aaSP("/PORT0" "/PORT0")) TL_width 7e-05 ,imag(aaSP("/PORT0" "/PORT0")) TL_width 7.5e-05 ,imag(aaSP("/PORT0" "/PORT0")) TL_width 8e-05 ,imag(aaSP("/PORT0" "/PORT0")) TL_width 8.5e-05 ,imag(aaSP("/PORT0" "/PORT0")) TL_width 9e-05 ,imag(aaSP("/PORT0" "/PORT0")) TL_width 9.5e-05 ,imag(aaSP("/PORT0" "/PORT0")) TL_width 0.0001 ,real(aaSP("/PORT0" "/PORT1")) TL_width 1.5e-05 ,real(aaSP("/PORT0" "/PORT1")) TL_width 2e-05 ,real(aaSP("/PORT0" "/PORT1")) TL_width 2.5e-05 ,real(aaSP("/PORT0" "/PORT1")) TL_width 3e-05 ,real(aaSP("/PORT0" "/PORT1")) TL_width 3.5e-05 ,real(aaSP("/PORT0" "/PORT1")) TL_width 4e-05 ,real(aaSP("/PORT0" "/PORT1")) TL_width 4.5e-05 ,real(aaSP("/PORT0" "/PORT1")) TL_width 5e-05 ,real(aaSP("/PORT0" "/PORT1")) TL_width 5.5e-05 ,real(aaSP("/PORT0" "/PORT1")) TL_width 6e-05 ,real(aaSP("/PORT0" "/PORT1")) TL_width 6.5e-05 ,real(aaSP("/PORT0" "/PORT1")) TL_width 7e-05 ,real(aaSP("/PORT0" "/PORT1")) TL_width 7.5e-05 ,real(aaSP("/PORT0" "/PORT1")) TL_width 8e-05 ,real(aaSP("/PORT0" "/PORT1")) TL_width 8.5e-05 ,real(aaSP("/PORT0" "/PORT1")) TL_width 9e-05 ,real(aaSP("/PORT0" "/PORT1")) TL_width 9.5e-05 ,real(aaSP("/PORT0" "/PORT1")) TL_width 0.0001 ,imag(aaSP("/PORT0" "/PORT1")) TL_width 1.5e-05 ,imag(aaSP("/PORT0" "/PORT1")) TL_width 2e-05 ,imag(aaSP("/PORT0" "/PORT1")) TL_width 2.5e-05 ,imag(aaSP("/PORT0" "/PORT1")) TL_width 3e-05 ,imag(aaSP("/PORT0" "/PORT1")) TL_width 3.5e-05 ,imag(aaSP("/PORT0" "/PORT1")) TL_width 4e-05 ,imag(aaSP("/PORT0" "/PORT1")) TL_width 4.5e-05 ,imag(aaSP("/PORT0" "/PORT1")) TL_width 5e-05 ,imag(aaSP("/PORT0" "/PORT1")) TL_width 5.5e-05 ,imag(aaSP("/PORT0" "/PORT1")) TL_width 6e-05 ,imag(aaSP("/PORT0" "/PORT1")) TL_width 6.5e-05 ,imag(aaSP("/PORT0" "/PORT1")) TL_width 7e-05 ,imag(aaSP("/PORT0" "/PORT1")) TL_width 7.5e-05 ,imag(aaSP("/PORT0" "/PORT1")) TL_width 8e-05 ,imag(aaSP("/PORT0" "/PORT1")) TL_width 8.5e-05 ,imag(aaSP("/PORT0" "/PORT1")) TL_width 9e-05 ,imag(aaSP("/PORT0" "/PORT1")) TL_width 9.5e-05 ,imag(aaSP("/PORT0" "/PORT1")) TL_width 0.0001 
43.01E9,217.4E-3,173.2E-3,148.5E-3,118.8E-3,94.74E-3,72.64E-3,49.29E-3,28.65E-3,7.433E-3,-10.91E-3,-29.78E-3,-47.65E-3,-65.19E-3,-82.62E-3,-99.11E-3,-116.1E-3,-131.5E-3,-147.1E-3,223.6E-3,174.5E-3,157.5E-3,125.7E-3,100.8E-3,77.02E-3,50.52E-3,27.33E-3,3.416E-3,-17.03E-3,-37.80E-3,-57.16E-3,-75.77E-3,-93.74E-3,-110.4E-3,-126.8E-3,-141.6E-3,-156.0E-3,688.5E-3,697.7E-3,720.6E-3,728.7E-3,737.6E-3,744.1E-3,745.5E-3,746.9E-3,745.1E-3,744.4E-3,741.2E-3,737.6E-3,733.0E-3,727.3E-3,721.5E-3,714.3E-3,707.9E-3,700.5E-3,-646.7E-3,-665.6E-3,-651.7E-3,-656.1E-3,-654.7E-3,-653.6E-3,-657.0E-3,-658.2E-3,-661.5E-3,-662.2E-3,-664.5E-3,-666.3E-3,-668.1E-3,-670.3E-3,-671.9E-3,-674.1E-3,-675.1E-3,-676.5E-3
44.03E9,224.9E-3,179.2E-3,153.9E-3,123.1E-3,98.19E-3,75.28E-3,51.05E-3,29.61E-3,7.575E-3,-11.48E-3,-31.07E-3,-49.61E-3,-67.81E-3,-85.88E-3,-103.0E-3,-120.5E-3,-136.5E-3,-152.6E-3,223.9E-3,174.6E-3,157.9E-3,126.0E-3,101.0E-3,77.21E-3,50.61E-3,27.34E-3,3.334E-3,-17.18E-3,-38.01E-3,-57.42E-3,-76.05E-3,-94.03E-3,-110.7E-3,-127.1E-3,-141.8E-3,-156.1E-3,676.3E-3,685.2E-3,708.8E-3,716.9E-3,726.0E-3,732.7E-3,734.0E-3,735.5E-3,733.6E-3,732.8E-3,729.5E-3,725.8E-3,721.1E-3,715.2E-3,709.2E-3,701.8E-3,695.3E-3,687.8E-3,-656.9E-3,-676.7E-3,-663.2E-3,-668.0E-3,-666.8E-3,-665.9E-3,-669.5E-3,-670.8E-3,-674.2E-3,-674.9E-3,-677.1E-3,-678.9E-3,-680.6E-3,-682.6E-3,-684.1E-3,-686.1E-3,-687.0E-3,-688.1E-3
45.06E9,232.3E-3,185.3E-3,159.2E-3,127.5E-3,101.7E-3,77.93E-3,52.80E-3,30.57E-3,7.713E-3,-12.05E-3,-32.36E-3,-51.59E-3,-70.44E-3,-89.14E-3,-106.8E-3,-125.0E-3,-141.5E-3,-158.1E-3,223.8E-3,174.4E-3,158.0E-3,126.1E-3,101.2E-3,77.31E-3,50.64E-3,27.31E-3,3.246E-3,-17.32E-3,-38.18E-3,-57.61E-3,-76.25E-3,-94.21E-3,-110.8E-3,-127.2E-3,-141.9E-3,-156.1E-3,664.0E-3,672.6E-3,696.9E-3,705.0E-3,714.3E-3,721.1E-3,722.4E-3,723.8E-3,721.8E-3,721.1E-3,717.6E-3,713.7E-3,708.9E-3,702.9E-3,696.8E-3,689.2E-3,682.5E-3,674.9E-3,-666.7E-3,-687.6E-3,-674.4E-3,-679.6E-3,-678.8E-3,-678.1E-3,-681.9E-3,-683.2E-3,-686.7E-3,-687.4E-3,-689.6E-3,-691.3E-3,-692.9E-3,-694.8E-3,-696.1E-3,-697.9E-3,-698.6E-3,-699.5E-3
46.08E9,239.8E-3,191.3E-3,164.5E-3,131.8E-3,105.1E-3,80.57E-3,54.55E-3,31.53E-3,7.848E-3,-12.62E-3,-33.66E-3,-53.57E-3,-73.07E-3,-92.41E-3,-110.7E-3,-129.4E-3,-146.4E-3,-163.6E-3,223.5E-3,174.1E-3,158.0E-3,126.1E-3,101.2E-3,77.33E-3,50.61E-3,27.25E-3,3.151E-3,-17.43E-3,-38.30E-3,-57.73E-3,-76.35E-3,-94.28E-3,-110.9E-3,-127.2E-3,-141.8E-3,-155.9E-3,651.6E-3,659.9E-3,684.8E-3,693.0E-3,702.4E-3,709.3E-3,710.6E-3,712.0E-3,709.9E-3,709.1E-3,705.5E-3,701.5E-3,696.6E-3,690.4E-3,684.2E-3,676.4E-3,669.6E-3,661.8E-3,-676.3E-3,-698.3E-3,-685.3E-3,-691.1E-3,-690.5E-3,-690.0E-3,-694.0E-3,-695.5E-3,-699.0E-3,-699.7E-3,-701.9E-3,-703.4E-3,-704.9E-3,-706.7E-3,-707.8E-3,-709.4E-3,-709.9E-3,-710.6E-3
47.10E9,247.2E-3,197.4E-3,169.9E-3,136.1E-3,108.6E-3,83.23E-3,56.32E-3,32.50E-3,7.990E-3,-13.19E-3,-34.96E-3,-55.54E-3,-75.70E-3,-95.67E-3,-114.5E-3,-133.9E-3,-151.4E-3,-169.0E-3,223.0E-3,173.5E-3,157.8E-3,125.9E-3,101.1E-3,77.27E-3,50.54E-3,27.17E-3,3.075E-3,-17.50E-3,-38.36E-3,-57.76E-3,-76.34E-3,-94.22E-3,-110.7E-3,-126.9E-3,-141.4E-3,-155.5E-3,639.1E-3,647.0E-3,672.5E-3,680.7E-3,690.3E-3,697.4E-3,698.5E-3,699.9E-3,697.7E-3,696.8E-3,693.2E-3,689.1E-3,684.0E-3,677.7E-3,671.4E-3,663.4E-3,656.5E-3,648.6E-3,-685.6E-3,-708.7E-3,-696.1E-3,-702.3E-3,-702.0E-3,-701.8E-3,-705.9E-3,-707.5E-3,-711.1E-3,-711.8E-3,-713.9E-3,-715.4E-3,-716.8E-3,-718.4E-3,-719.4E-3,-720.8E-3,-721.0E-3,-721.5E-3
48.13E9,254.6E-3,203.4E-3,175.2E-3,140.4E-3,112.0E-3,85.89E-3,58.08E-3,33.47E-3,8.135E-3,-13.75E-3,-36.25E-3,-57.51E-3,-78.32E-3,-98.92E-3,-118.4E-3,-138.3E-3,-156.3E-3,-174.5E-3,222.3E-3,172.8E-3,157.4E-3,125.6E-3,100.9E-3,77.14E-3,50.42E-3,27.08E-3,3.006E-3,-17.54E-3,-38.36E-3,-57.71E-3,-76.23E-3,-94.03E-3,-110.5E-3,-126.6E-3,-140.9E-3,-154.9E-3,626.5E-3,634.0E-3,660.1E-3,668.3E-3,678.0E-3,685.2E-3,686.2E-3,687.6E-3,685.3E-3,684.4E-3,680.6E-3,676.4E-3,671.3E-3,664.8E-3,658.4E-3,650.3E-3,643.3E-3,635.2E-3,-694.7E-3,-718.9E-3,-706.6E-3,-713.4E-3,-713.4E-3,-713.3E-3,-717.7E-3,-719.4E-3,-723.0E-3,-723.7E-3,-725.8E-3,-727.2E-3,-728.4E-3,-729.9E-3,-730.7E-3,-731.9E-3,-731.9E-3,-732.1E-3
49.15E9,261.9E-3,209.3E-3,180.5E-3,144.7E-3,115.5E-3,88.55E-3,59.85E-3,34.43E-3,8.277E-3,-14.32E-3,-37.54E-3,-59.47E-3,-80.93E-3,-102.2E-3,-122.2E-3,-142.7E-3,-161.2E-3,-179.8E-3,221.3E-3,171.9E-3,156.9E-3,125.2E-3,100.6E-3,76.92E-3,50.25E-3,26.95E-3,2.930E-3,-17.57E-3,-38.32E-3,-57.59E-3,-76.03E-3,-93.73E-3,-110.0E-3,-126.0E-3,-140.3E-3,-154.0E-3,613.8E-3,620.8E-3,647.6E-3,655.7E-3,665.5E-3,672.8E-3,673.8E-3,675.1E-3,672.7E-3,671.8E-3,667.9E-3,663.6E-3,658.3E-3,651.7E-3,645.2E-3,637.0E-3,629.9E-3,621.7E-3,-703.6E-3,-728.8E-3,-716.9E-3,-724.2E-3,-724.5E-3,-724.7E-3,-729.2E-3,-731.0E-3,-734.7E-3,-735.4E-3,-737.4E-3,-738.7E-3,-739.9E-3,-741.1E-3,-741.7E-3,-742.7E-3,-742.5E-3,-742.4E-3
50.18E9,269.2E-3,215.2E-3,185.8E-3,149.0E-3,119.0E-3,91.19E-3,61.60E-3,35.40E-3,8.417E-3,-14.89E-3,-38.82E-3,-61.43E-3,-83.53E-3,-105.4E-3,-126.0E-3,-147.0E-3,-166.0E-3,-185.2E-3,220.1E-3,170.7E-3,156.2E-3,124.6E-3,100.2E-3,76.61E-3,50.01E-3,26.79E-3,2.850E-3,-17.57E-3,-38.23E-3,-57.41E-3,-75.74E-3,-93.31E-3,-109.5E-3,-125.3E-3,-139.5E-3,-153.1E-3,601.1E-3,607.5E-3,634.9E-3,642.9E-3,652.9E-3,660.3E-3,661.1E-3,662.4E-3,659.9E-3,658.9E-3,655.0E-3,650.5E-3,645.2E-3,638.5E-3,631.8E-3,623.5E-3,616.3E-3,608.1E-3,-712.1E-3,-738.5E-3,-727.0E-3,-734.7E-3,-735.4E-3,-735.8E-3,-740.5E-3,-742.5E-3,-746.1E-3,-746.8E-3,-748.8E-3,-750.0E-3,-751.0E-3,-752.2E-3,-752.5E-3,-753.3E-3,-752.8E-3,-752.5E-3
51.20E9,276.4E-3,221.1E-3,191.1E-3,153.2E-3,122.4E-3,93.82E-3,63.34E-3,36.35E-3,8.554E-3,-15.46E-3,-40.11E-3,-63.38E-3,-86.12E-3,-108.6E-3,-129.7E-3,-151.4E-3,-170.9E-3,-190.5E-3,218.7E-3,169.4E-3,155.3E-3,123.9E-3,99.61E-3,76.20E-3,49.71E-3,26.60E-3,2.763E-3,-17.55E-3,-38.10E-3,-57.16E-3,-75.36E-3,-92.79E-3,-108.8E-3,-124.5E-3,-138.4E-3,-151.9E-3,588.3E-3,594.1E-3,622.1E-3,630.0E-3,640.1E-3,647.5E-3,648.3E-3,649.6E-3,646.9E-3,645.9E-3,641.8E-3,637.3E-3,631.9E-3,625.0E-3,618.3E-3,609.8E-3,602.6E-3,594.3E-3,-720.5E-3,-747.9E-3,-736.8E-3,-745.1E-3,-746.0E-3,-746.7E-3,-751.6E-3,-753.7E-3,-757.4E-3,-758.1E-3,-760.0E-3,-761.1E-3,-762.0E-3,-762.9E-3,-763.1E-3,-763.6E-3,-762.9E-3,-762.3E-3
52.22E9,283.5E-3,226.9E-3,196.3E-3,157.4E-3,125.8E-3,96.43E-3,65.07E-3,37.30E-3,8.687E-3,-16.02E-3,-41.38E-3,-65.32E-3,-88.70E-3,-111.8E-3,-133.5E-3,-155.6E-3,-175.6E-3,-195.7E-3,217.0E-3,167.8E-3,154.3E-3,123.1E-3,98.96E-3,75.71E-3,49.35E-3,26.37E-3,2.672E-3,-17.52E-3,-37.92E-3,-56.84E-3,-74.89E-3,-92.15E-3,-108.0E-3,-123.5E-3,-137.3E-3,-150.5E-3,575.4E-3,580.6E-3,609.1E-3,616.9E-3,627.1E-3,634.6E-3,635.3E-3,636.5E-3,633.7E-3,632.7E-3,628.5E-3,623.9E-3,618.4E-3,611.4E-3,604.6E-3,596.0E-3,588.7E-3,580.3E-3,-728.6E-3,-757.0E-3,-746.4E-3,-755.2E-3,-756.5E-3,-757.4E-3,-762.5E-3,-764.6E-3,-768.4E-3,-769.1E-3,-770.9E-3,-772.0E-3,-772.7E-3,-773.4E-3,-773.4E-3,-773.7E-3,-772.8E-3,-771.9E-3
53.25E9,290.5E-3,232.6E-3,201.4E-3,161.6E-3,129.2E-3,99.03E-3,66.79E-3,38.24E-3,8.817E-3,-16.59E-3,-42.66E-3,-67.25E-3,-91.25E-3,-114.9E-3,-137.2E-3,-159.9E-3,-180.4E-3,-200.9E-3,215.2E-3,166.1E-3,153.0E-3,122.1E-3,98.18E-3,75.13E-3,48.93E-3,26.11E-3,2.575E-3,-17.46E-3,-37.71E-3,-56.46E-3,-74.34E-3,-91.41E-3,-107.1E-3,-122.3E-3,-136.0E-3,-149.0E-3,562.5E-3,567.0E-3,596.1E-3,603.7E-3,614.0E-3,621.6E-3,622.1E-3,623.3E-3,620.3E-3,619.3E-3,615.0E-3,610.3E-3,604.7E-3,597.6E-3,590.8E-3,582.1E-3,574.8E-3,566.3E-3,-736.4E-3,-765.9E-3,-755.7E-3,-765.0E-3,-766.7E-3,-767.8E-3,-773.2E-3,-775.4E-3,-779.2E-3,-779.9E-3,-781.7E-3,-782.6E-3,-783.1E-3,-783.7E-3,-783.5E-3,-783.5E-3,-782.3E-3,-781.2E-3
54.27E9,297.4E-3,238.2E-3,206.5E-3,165.8E-3,132.5E-3,101.6E-3,68.49E-3,39.17E-3,8.944E-3,-17.15E-3,-43.92E-3,-69.16E-3,-93.79E-3,-118.1E-3,-140.9E-3,-164.1E-3,-185.0E-3,-206.0E-3,213.1E-3,164.2E-3,151.6E-3,120.9E-3,97.30E-3,74.46E-3,48.46E-3,25.82E-3,2.474E-3,-17.39E-3,-37.44E-3,-56.01E-3,-73.69E-3,-90.55E-3,-106.0E-3,-121.1E-3,-134.5E-3,-147.3E-3,549.5E-3,553.3E-3,582.9E-3,590.4E-3,600.7E-3,608.3E-3,608.7E-3,609.9E-3,606.8E-3,605.7E-3,601.3E-3,596.6E-3,590.8E-3,583.7E-3,576.8E-3,568.0E-3,560.6E-3,552.1E-3,-744.0E-3,-774.6E-3,-764.8E-3,-774.6E-3,-776.6E-3,-778.1E-3,-783.6E-3,-785.9E-3,-789.8E-3,-790.4E-3,-792.1E-3,-792.9E-3,-793.3E-3,-793.7E-3,-793.3E-3,-793.0E-3,-791.6E-3,-790.2E-3
55.30E9,304.3E-3,243.8E-3,211.6E-3,169.9E-3,135.8E-3,104.1E-3,70.18E-3,40.08E-3,9.066E-3,-17.71E-3,-45.17E-3,-71.05E-3,-96.29E-3,-121.2E-3,-144.5E-3,-168.2E-3,-189.6E-3,-211.0E-3,210.7E-3,162.1E-3,150.1E-3,119.6E-3,96.30E-3,73.71E-3,47.92E-3,25.49E-3,2.367E-3,-17.30E-3,-37.14E-3,-55.49E-3,-72.96E-3,-89.59E-3,-104.9E-3,-119.6E-3,-132.8E-3,-145.4E-3,536.5E-3,539.5E-3,569.6E-3,576.9E-3,587.3E-3,594.9E-3,595.2E-3,596.3E-3,593.0E-3,591.9E-3,587.4E-3,582.6E-3,576.8E-3,569.6E-3,562.6E-3,553.8E-3,546.4E-3,537.9E-3,-751.3E-3,-783.0E-3,-773.7E-3,-784.0E-3,-786.4E-3,-788.1E-3,-793.8E-3,-796.2E-3,-800.1E-3,-800.7E-3,-802.4E-3,-803.0E-3,-803.3E-3,-803.5E-3,-802.8E-3,-802.3E-3,-800.7E-3,-799.0E-3
56.32E9,311.0E-3,249.3E-3,216.5E-3,173.9E-3,139.1E-3,106.7E-3,71.84E-3,40.99E-3,9.185E-3,-18.26E-3,-46.41E-3,-72.93E-3,-98.77E-3,-124.2E-3,-148.1E-3,-172.3E-3,-194.2E-3,-216.0E-3,208.2E-3,159.8E-3,148.4E-3,118.2E-3,95.19E-3,72.87E-3,47.33E-3,25.14E-3,2.256E-3,-17.19E-3,-36.79E-3,-54.91E-3,-72.14E-3,-88.53E-3,-103.6E-3,-118.1E-3,-131.0E-3,-143.3E-3,523.5E-3,525.6E-3,556.2E-3,563.3E-3,573.7E-3,581.4E-3,581.5E-3,582.5E-3,579.1E-3,578.0E-3,573.4E-3,568.5E-3,562.7E-3,555.4E-3,548.3E-3,539.5E-3,532.0E-3,523.5E-3,-758.4E-3,-791.1E-3,-782.3E-3,-793.2E-3,-795.9E-3,-797.8E-3,-803.7E-3,-806.3E-3,-810.2E-3,-810.8E-3,-812.4E-3,-812.9E-3,-813.0E-3,-813.0E-3,-812.1E-3,-811.4E-3,-809.5E-3,-807.5E-3
57.34E9,317.6E-3,254.7E-3,221.4E-3,177.9E-3,142.3E-3,109.1E-3,73.48E-3,41.88E-3,9.300E-3,-18.82E-3,-47.64E-3,-74.78E-3,-101.2E-3,-127.2E-3,-151.6E-3,-176.4E-3,-198.6E-3,-220.9E-3,205.5E-3,157.3E-3,146.5E-3,116.7E-3,93.97E-3,71.94E-3,46.68E-3,24.75E-3,2.140E-3,-17.06E-3,-36.40E-3,-54.27E-3,-71.24E-3,-87.36E-3,-102.1E-3,-116.3E-3,-129.0E-3,-141.1E-3,510.4E-3,511.6E-3,542.8E-3,549.6E-3,560.0E-3,567.7E-3,567.6E-3,568.6E-3,565.0E-3,563.9E-3,559.2E-3,554.2E-3,548.3E-3,541.0E-3,533.9E-3,525.0E-3,517.5E-3,509.0E-3,-765.3E-3,-799.0E-3,-790.7E-3,-802.1E-3,-805.1E-3,-807.4E-3,-813.4E-3,-816.1E-3,-820.0E-3,-820.6E-3,-822.1E-3,-822.5E-3,-822.5E-3,-822.3E-3,-821.2E-3,-820.2E-3,-818.0E-3,-815.7E-3
58.37E9,324.2E-3,260.0E-3,226.3E-3,181.8E-3,145.5E-3,111.6E-3,75.10E-3,42.76E-3,9.410E-3,-19.36E-3,-48.85E-3,-76.61E-3,-103.6E-3,-130.2E-3,-155.1E-3,-180.3E-3,-203.0E-3,-225.7E-3,202.6E-3,154.7E-3,144.4E-3,115.0E-3,92.65E-3,70.93E-3,45.97E-3,24.33E-3,2.019E-3,-16.91E-3,-35.97E-3,-53.56E-3,-70.25E-3,-86.08E-3,-100.6E-3,-114.5E-3,-126.9E-3,-138.7E-3,497.3E-3,497.6E-3,529.2E-3,535.7E-3,546.1E-3,553.8E-3,553.6E-3,554.5E-3,550.8E-3,549.6E-3,544.8E-3,539.8E-3,533.9E-3,526.5E-3,519.3E-3,510.4E-3,503.0E-3,494.4E-3,-772.0E-3,-806.6E-3,-798.8E-3,-810.7E-3,-814.2E-3,-816.6E-3,-822.9E-3,-825.6E-3,-829.6E-3,-830.2E-3,-831.6E-3,-831.9E-3,-831.7E-3,-831.3E-3,-829.9E-3,-828.7E-3,-826.2E-3,-823.7E-3
59.39E9,330.6E-3,265.1E-3,231.0E-3,185.7E-3,148.6E-3,114.0E-3,76.70E-3,43.63E-3,9.517E-3,-19.91E-3,-50.05E-3,-78.42E-3,-106.0E-3,-133.1E-3,-158.5E-3,-184.2E-3,-207.3E-3,-230.4E-3,199.4E-3,151.9E-3,142.2E-3,113.2E-3,91.21E-3,69.84E-3,45.21E-3,23.88E-3,1.894E-3,-16.75E-3,-35.50E-3,-52.79E-3,-69.19E-3,-84.71E-3,-98.91E-3,-112.5E-3,-124.7E-3,-136.2E-3,484.2E-3,483.5E-3,515.5E-3,521.7E-3,532.1E-3,539.8E-3,539.4E-3,540.2E-3,536.4E-3,535.1E-3,530.3E-3,525.2E-3,519.2E-3,511.8E-3,504.7E-3,495.7E-3,488.3E-3,479.7E-3,-778.4E-3,-814.0E-3,-806.8E-3,-819.2E-3,-822.9E-3,-825.7E-3,-832.1E-3,-835.0E-3,-839.0E-3,-839.5E-3,-840.8E-3,-841.0E-3,-840.6E-3,-840.0E-3,-838.5E-3,-836.9E-3,-834.2E-3,-831.4E-3
60.42E9,336.8E-3,270.2E-3,235.7E-3,189.5E-3,151.7E-3,116.4E-3,78.26E-3,44.47E-3,9.618E-3,-20.44E-3,-51.23E-3,-80.19E-3,-108.4E-3,-136.0E-3,-161.9E-3,-188.0E-3,-211.5E-3,-235.0E-3,196.1E-3,148.9E-3,139.9E-3,111.2E-3,89.68E-3,68.67E-3,44.39E-3,23.40E-3,1.766E-3,-16.57E-3,-34.99E-3,-51.96E-3,-68.04E-3,-83.24E-3,-97.13E-3,-110.4E-3,-122.3E-3,-133.5E-3,471.1E-3,469.3E-3,501.8E-3,507.7E-3,518.0E-3,525.7E-3,525.0E-3,525.8E-3,521.8E-3,520.5E-3,515.6E-3,510.5E-3,504.5E-3,497.0E-3,489.8E-3,480.8E-3,473.5E-3,465.0E-3,-784.6E-3,-821.1E-3,-814.4E-3,-827.3E-3,-831.5E-3,-834.5E-3,-841.1E-3,-844.1E-3,-848.1E-3,-848.6E-3,-849.8E-3,-849.9E-3,-849.3E-3,-848.5E-3,-846.7E-3,-844.9E-3,-842.0E-3,-838.9E-3
61.44E9,343.0E-3,275.2E-3,240.3E-3,193.2E-3,154.7E-3,118.7E-3,79.80E-3,45.30E-3,9.715E-3,-20.97E-3,-52.39E-3,-81.94E-3,-110.7E-3,-138.8E-3,-165.1E-3,-191.8E-3,-215.7E-3,-239.5E-3,192.6E-3,145.7E-3,137.4E-3,109.2E-3,88.04E-3,67.42E-3,43.53E-3,22.89E-3,1.633E-3,-16.37E-3,-34.44E-3,-51.07E-3,-66.81E-3,-81.67E-3,-95.23E-3,-108.2E-3,-119.8E-3,-130.6E-3,457.9E-3,455.0E-3,487.9E-3,493.5E-3,503.8E-3,511.4E-3,510.6E-3,511.2E-3,507.1E-3,505.8E-3,500.8E-3,495.6E-3,489.6E-3,482.0E-3,474.9E-3,465.9E-3,458.6E-3,450.1E-3,-790.6E-3,-828.0E-3,-821.9E-3,-835.3E-3,-839.8E-3,-843.1E-3,-849.8E-3,-852.9E-3,-856.9E-3,-857.4E-3,-858.6E-3,-858.5E-3,-857.8E-3,-856.7E-3,-854.7E-3,-852.7E-3,-849.4E-3,-846.1E-3
62.46E9,349.0E-3,280.0E-3,244.8E-3,196.8E-3,157.7E-3,121.0E-3,81.30E-3,46.12E-3,9.807E-3,-21.49E-3,-53.54E-3,-83.65E-3,-112.9E-3,-141.6E-3,-168.4E-3,-195.4E-3,-219.7E-3,-243.8E-3,188.9E-3,142.4E-3,134.7E-3,107.0E-3,86.30E-3,66.09E-3,42.61E-3,22.36E-3,1.496E-3,-16.15E-3,-33.84E-3,-50.12E-3,-65.51E-3,-80.00E-3,-93.23E-3,-105.8E-3,-117.1E-3,-127.6E-3,444.7E-3,440.7E-3,474.0E-3,479.2E-3,489.4E-3,497.0E-3,495.9E-3,496.5E-3,492.2E-3,490.9E-3,485.8E-3,480.6E-3,474.5E-3,467.0E-3,459.9E-3,450.9E-3,443.6E-3,435.2E-3,-796.3E-3,-834.7E-3,-829.1E-3,-843.0E-3,-847.8E-3,-851.4E-3,-858.3E-3,-861.5E-3,-865.5E-3,-866.0E-3,-867.0E-3,-866.8E-3,-865.9E-3,-864.7E-3,-862.5E-3,-860.1E-3,-856.7E-3,-853.0E-3
63.49E9,354.9E-3,284.7E-3,249.2E-3,200.4E-3,160.6E-3,123.2E-3,82.77E-3,46.91E-3,9.894E-3,-22.01E-3,-54.66E-3,-85.33E-3,-115.1E-3,-144.3E-3,-171.5E-3,-199.0E-3,-223.6E-3,-248.1E-3,185.1E-3,139.0E-3,132.0E-3,104.7E-3,84.47E-3,64.68E-3,41.63E-3,21.79E-3,1.356E-3,-15.91E-3,-33.21E-3,-49.12E-3,-64.12E-3,-78.24E-3,-91.12E-3,-103.3E-3,-114.3E-3,-124.5E-3,431.5E-3,426.3E-3,460.0E-3,464.8E-3,475.0E-3,482.5E-3,481.2E-3,481.7E-3,477.2E-3,475.8E-3,470.7E-3,465.5E-3,459.4E-3,451.8E-3,444.7E-3,435.7E-3,428.5E-3,420.2E-3,-801.9E-3,-841.1E-3,-836.1E-3,-850.4E-3,-855.6E-3,-859.5E-3,-866.6E-3,-869.8E-3,-873.8E-3,-874.3E-3,-875.2E-3,-874.9E-3,-873.9E-3,-872.4E-3,-869.9E-3,-867.3E-3,-863.6E-3,-859.7E-3
