freq (Hz),real(aaSP("/PORT0" "/PORT0")) TL_width 1.5e-05 ,real(aaSP("/PORT0" "/PORT0")) TL_width 2e-05 ,real(aaSP("/PORT0" "/PORT0")) TL_width 2.5e-05 ,real(aaSP("/PORT0" "/PORT0")) TL_width 3e-05 ,real(aaSP("/PORT0" "/PORT0")) TL_width 3.5e-05 ,real(aaSP("/PORT0" "/PORT0")) TL_width 4e-05 ,real(aaSP("/PORT0" "/PORT0")) TL_width 4.5e-05 ,real(aaSP("/PORT0" "/PORT0")) TL_width 5e-05 ,real(aaSP("/PORT0" "/PORT0")) TL_width 5.5e-05 ,real(aaSP("/PORT0" "/PORT0")) TL_width 6e-05 ,real(aaSP("/PORT0" "/PORT0")) TL_width 6.5e-05 ,real(aaSP("/PORT0" "/PORT0")) TL_width 7e-05 ,real(aaSP("/PORT0" "/PORT0")) TL_width 7.5e-05 ,real(aaSP("/PORT0" "/PORT0")) TL_width 8e-05 ,real(aaSP("/PORT0" "/PORT0")) TL_width 8.5e-05 ,real(aaSP("/PORT0" "/PORT0")) TL_width 9e-05 ,real(aaSP("/PORT0" "/PORT0")) TL_width 9.5e-05 ,real(aaSP("/PORT0" "/PORT0")) TL_width 0.0001 ,imag(aaSP("/PORT0" "/PORT0")) TL_width 1.5e-05 ,imag(aaSP("/PORT0" "/PORT0")) TL_width 2e-05 ,imag(aaSP("/PORT0" "/PORT0")) TL_width 2.5e-05 ,imag(aaSP("/PORT0" "/PORT0")) TL_width 3e-05 ,imag(aaSP("/PORT0" "/PORT0")) TL_width 3.5e-05 ,imag(aaSP("/PORT0" "/PORT0")) TL_width 4e-05 ,imag(aaSP("/PORT0" "/PORT0")) TL_width 4.5e-05 ,imag(aaSP("/PORT0" "/PORT0")) TL_width 5e-05 ,imag(aaSP("/PORT0" "/PORT0")) TL_width 5.5e-05 ,imag(aaSP("/PORT0" "/PORT0")) TL_width 6e-05 ,imag(aaSP("/PORT0" "/PORT0")) TL_width 6.5e-05 ,imag(aaSP("/PORT0" "/PORT0")) TL_width 7e-05 ,imag(aaSP("/PORT0" "/PORT0")) TL_width 7.5e-05 ,imag(aaSP("/PORT0" "/PORT0")) TL_width 8e-05 ,imag(aaSP("/PORT0" "/PORT0")) TL_width 8.5e-05 ,imag(aaSP("/PORT0" "/PORT0")) TL_width 9e-05 ,imag(aaSP("/PORT0" "/PORT0")) TL_width 9.5e-05 ,imag(aaSP("/PORT0" "/PORT0")) TL_width 0.0001 ,real(aaSP("/PORT0" "/PORT1")) TL_width 1.5e-05 ,real(aaSP("/PORT0" "/PORT1")) TL_width 2e-05 ,real(aaSP("/PORT0" "/PORT1")) TL_width 2.5e-05 ,real(aaSP("/PORT0" "/PORT1")) TL_width 3e-05 ,real(aaSP("/PORT0" "/PORT1")) TL_width 3.5e-05 ,real(aaSP("/PORT0" "/PORT1")) TL_width 4e-05 ,real(aaSP("/PORT0" "/PORT1")) TL_width 4.5e-05 ,real(aaSP("/PORT0" "/PORT1")) TL_width 5e-05 ,real(aaSP("/PORT0" "/PORT1")) TL_width 5.5e-05 ,real(aaSP("/PORT0" "/PORT1")) TL_width 6e-05 ,real(aaSP("/PORT0" "/PORT1")) TL_width 6.5e-05 ,real(aaSP("/PORT0" "/PORT1")) TL_width 7e-05 ,real(aaSP("/PORT0" "/PORT1")) TL_width 7.5e-05 ,real(aaSP("/PORT0" "/PORT1")) TL_width 8e-05 ,real(aaSP("/PORT0" "/PORT1")) TL_width 8.5e-05 ,real(aaSP("/PORT0" "/PORT1")) TL_width 9e-05 ,real(aaSP("/PORT0" "/PORT1")) TL_width 9.5e-05 ,real(aaSP("/PORT0" "/PORT1")) TL_width 0.0001 ,imag(aaSP("/PORT0" "/PORT1")) TL_width 1.5e-05 ,imag(aaSP("/PORT0" "/PORT1")) TL_width 2e-05 ,imag(aaSP("/PORT0" "/PORT1")) TL_width 2.5e-05 ,imag(aaSP("/PORT0" "/PORT1")) TL_width 3e-05 ,imag(aaSP("/PORT0" "/PORT1")) TL_width 3.5e-05 ,imag(aaSP("/PORT0" "/PORT1")) TL_width 4e-05 ,imag(aaSP("/PORT0" "/PORT1")) TL_width 4.5e-05 ,imag(aaSP("/PORT0" "/PORT1")) TL_width 5e-05 ,imag(aaSP("/PORT0" "/PORT1")) TL_width 5.5e-05 ,imag(aaSP("/PORT0" "/PORT1")) TL_width 6e-05 ,imag(aaSP("/PORT0" "/PORT1")) TL_width 6.5e-05 ,imag(aaSP("/PORT0" "/PORT1")) TL_width 7e-05 ,imag(aaSP("/PORT0" "/PORT1")) TL_width 7.5e-05 ,imag(aaSP("/PORT0" "/PORT1")) TL_width 8e-05 ,imag(aaSP("/PORT0" "/PORT1")) TL_width 8.5e-05 ,imag(aaSP("/PORT0" "/PORT1")) TL_width 9e-05 ,imag(aaSP("/PORT0" "/PORT1")) TL_width 9.5e-05 ,imag(aaSP("/PORT0" "/PORT1")) TL_width 0.0001 
52.22E9,318.6E-3,120.2E-3,178.9E-3,118.1E-3,95.95E-3,74.01E-3,42.01E-3,21.28E-3,1.817E-3,-12.18E-3,-24.28E-3,-34.27E-3,-42.56E-3,-48.52E-3,-54.11E-3,-56.79E-3,-61.35E-3,-64.02E-3,-192.4E-3,-154.9E-3,-150.4E-3,-121.1E-3,-98.22E-3,-76.18E-3,-50.24E-3,-28.49E-3,-6.299E-3,11.70E-3,29.17E-3,44.72E-3,58.89E-3,71.20E-3,82.40E-3,91.25E-3,100.6E-3,108.1E-3,-472.2E-3,-769.7E-3,-616.1E-3,-695.0E-3,-694.7E-3,-694.6E-3,-739.3E-3,-754.9E-3,-786.4E-3,-791.2E-3,-807.6E-3,-818.0E-3,-827.5E-3,-838.9E-3,-845.4E-3,-856.3E-3,-859.0E-3,-864.3E-3,-749.1E-3,-534.2E-3,-699.0E-3,-641.0E-3,-649.8E-3,-656.2E-3,-611.1E-3,-594.3E-3,-553.0E-3,-545.9E-3,-520.0E-3,-501.5E-3,-483.5E-3,-460.7E-3,-445.7E-3,-421.5E-3,-412.5E-3,-398.3E-3
53.25E9,253.5E-3,70.50E-3,128.8E-3,78.76E-3,64.31E-3,49.70E-3,26.57E-3,12.96E-3,674.1E-6,-7.641E-3,-14.32E-3,-19.55E-3,-23.55E-3,-25.90E-3,-28.16E-3,-28.42E-3,-30.19E-3,-30.73E-3,-210.4E-3,-124.3E-3,-147.3E-3,-110.1E-3,-89.71E-3,-69.74E-3,-43.59E-3,-24.07E-3,-4.802E-3,9.839E-3,23.20E-3,34.51E-3,44.13E-3,51.32E-3,57.75E-3,60.84E-3,65.60E-3,67.98E-3,-596.9E-3,-860.1E-3,-731.1E-3,-798.3E-3,-797.5E-3,-797.2E-3,-833.1E-3,-845.3E-3,-869.4E-3,-873.1E-3,-885.3E-3,-893.1E-3,-900.2E-3,-908.5E-3,-913.3E-3,-920.9E-3,-923.1E-3,-926.9E-3,-674.2E-3,-391.7E-3,-590.0E-3,-515.2E-3,-523.6E-3,-529.7E-3,-476.2E-3,-456.6E-3,-409.6E-3,-401.6E-3,-372.7E-3,-352.2E-3,-332.1E-3,-306.7E-3,-289.8E-3,-262.5E-3,-252.1E-3,-235.6E-3
54.27E9,183.8E-3,34.36E-3,81.96E-3,45.21E-3,37.22E-3,28.88E-3,14.24E-3,6.615E-3,92.72E-6,-4.013E-3,-6.999E-3,-9.208E-3,-10.77E-3,-11.54E-3,-12.41E-3,-12.53E-3,-13.40E-3,-13.95E-3,-206.2E-3,-77.38E-3,-127.4E-3,-86.22E-3,-70.96E-3,-55.50E-3,-32.13E-3,-17.12E-3,-3.018E-3,6.543E-3,14.20E-3,19.85E-3,23.67E-3,24.75E-3,25.44E-3,22.18E-3,21.57E-3,18.25E-3,-713.4E-3,-922.5E-3,-827.4E-3,-878.8E-3,-877.5E-3,-876.8E-3,-902.5E-3,-910.7E-3,-926.5E-3,-928.9E-3,-936.4E-3,-941.0E-3,-945.0E-3,-949.3E-3,-951.6E-3,-954.8E-3,-955.6E-3,-956.7E-3,-574.8E-3,-230.8E-3,-459.5E-3,-371.0E-3,-380.2E-3,-386.8E-3,-326.9E-3,-305.3E-3,-254.1E-3,-245.4E-3,-214.1E-3,-191.7E-3,-169.6E-3,-141.7E-3,-122.9E-3,-92.78E-3,-80.63E-3,-61.84E-3
55.30E9,117.3E-3,17.23E-3,44.13E-3,21.66E-3,17.99E-3,14.02E-3,6.484E-3,2.964E-3,135.1E-6,-1.732E-3,-3.198E-3,-4.527E-3,-5.833E-3,-7.318E-3,-8.980E-3,-11.38E-3,-13.47E-3,-16.26E-3,-177.9E-3,-20.17E-3,-92.28E-3,-52.10E-3,-44.06E-3,-35.07E-3,-17.20E-3,-8.450E-3,-1.154E-3,2.207E-3,3.236E-3,2.526E-3,48.78E-6,-5.197E-3,-10.40E-3,-19.68E-3,-25.64E-3,-34.28E-3,-814.9E-3,-951.6E-3,-899.8E-3,-932.4E-3,-931.4E-3,-930.7E-3,-945.1E-3,-949.3E-3,-956.0E-3,-956.9E-3,-959.1E-3,-959.9E-3,-960.2E-3,-959.5E-3,-958.4E-3,-955.7E-3,-954.1E-3,-951.2E-3,-449.8E-3,-58.41E-3,-310.6E-3,-213.1E-3,-223.9E-3,-231.6E-3,-167.7E-3,-145.1E-3,-91.25E-3,-82.06E-3,-48.97E-3,-25.10E-3,-1.476E-3,28.25E-3,48.68E-3,80.79E-3,94.46E-3,115.0E-3
56.32E9,63.17E-3,21.83E-3,20.45E-3,11.21E-3,8.991E-3,6.877E-3,4.202E-3,2.433E-3,790.5E-6,-1.069E-3,-3.373E-3,-6.078E-3,-9.361E-3,-13.79E-3,-18.34E-3,-25.12E-3,-30.36E-3,-37.29E-3,-127.1E-3,39.43E-3,-45.88E-3,-11.84E-3,-12.16E-3,-10.80E-3,-530.8E-6,927.1E-6,579.1E-6,-2.648E-3,-8.367E-3,-15.35E-3,-23.82E-3,-34.72E-3,-45.12E-3,-59.15E-3,-69.59E-3,-82.24E-3,-892.9E-3,-944.9E-3,-943.5E-3,-956.1E-3,-956.5E-3,-956.8E-3,-959.6E-3,-959.8E-3,-957.1E-3,-956.5E-3,-952.8E-3,-949.3E-3,-945.1E-3,-938.6E-3,-933.2E-3,-923.8E-3,-918.6E-3,-910.8E-3,-301.3E-3,116.7E-3,-148.5E-3,-46.95E-3,-59.92E-3,-69.07E-3,-3.525E-3,19.25E-3,74.23E-3,83.68E-3,117.6E-3,142.2E-3,166.7E-3,197.2E-3,218.4E-3,250.9E-3,265.3E-3,286.2E-3
57.34E9,29.87E-3,47.35E-3,14.25E-3,15.23E-3,11.36E-3,8.316E-3,7.653E-3,5.075E-3,1.978E-3,-2.105E-3,-7.501E-3,-13.66E-3,-20.90E-3,-30.09E-3,-39.21E-3,-51.77E-3,-61.57E-3,-73.79E-3,-59.04E-3,93.05E-3,6.038E-3,29.54E-3,20.87E-3,14.43E-3,15.91E-3,9.923E-3,1.983E-3,-7.442E-3,-19.21E-3,-31.59E-3,-44.98E-3,-60.09E-3,-74.26E-3,-91.05E-3,-104.4E-3,-119.1E-3,-939.5E-3,-903.2E-3,-955.5E-3,-948.7E-3,-951.9E-3,-954.0E-3,-945.5E-3,-941.9E-3,-929.8E-3,-927.5E-3,-917.7E-3,-909.4E-3,-900.3E-3,-887.5E-3,-877.3E-3,-860.7E-3,-851.8E-3,-838.7E-3,-135.2E-3,285.4E-3,20.03E-3,120.8E-3,106.0E-3,95.53E-3,160.6E-3,182.9E-3,237.4E-3,246.8E-3,280.4E-3,304.9E-3,329.1E-3,358.9E-3,379.6E-3,410.8E-3,424.5E-3,444.1E-3
58.37E9,23.10E-3,89.70E-3,26.39E-3,33.15E-3,24.76E-3,18.14E-3,16.42E-3,10.57E-3,3.554E-3,-4.716E-3,-15.08E-3,-26.34E-3,-38.97E-3,-54.08E-3,-68.75E-3,-87.63E-3,-102.6E-3,-120.4E-3,17.00E-3,133.5E-3,56.78E-3,66.88E-3,51.06E-3,37.66E-3,30.20E-3,17.49E-3,2.899E-3,-11.60E-3,-27.99E-3,-44.24E-3,-60.83E-3,-78.16E-3,-94.18E-3,-111.4E-3,-125.7E-3,-140.4E-3,-949.3E-3,-830.3E-3,-934.7E-3,-910.6E-3,-917.7E-3,-922.6E-3,-903.4E-3,-896.3E-3,-875.0E-3,-870.9E-3,-854.9E-3,-841.8E-3,-827.6E-3,-808.6E-3,-793.7E-3,-770.3E-3,-757.7E-3,-739.8E-3,39.26E-3,439.5E-3,187.3E-3,283.5E-3,268.0E-3,256.8E-3,319.6E-3,341.0E-3,393.3E-3,402.4E-3,434.5E-3,457.7E-3,480.4E-3,508.0E-3,526.7E-3,554.4E-3,566.1E-3,582.6E-3
59.39E9,44.02E-3,142.5E-3,55.06E-3,62.54E-3,47.48E-3,35.13E-3,29.44E-3,18.27E-3,5.333E-3,-8.590E-3,-25.20E-3,-42.55E-3,-61.32E-3,-82.68E-3,-103.1E-3,-127.9E-3,-147.9E-3,-170.6E-3,90.06E-3,156.2E-3,99.88E-3,95.63E-3,74.81E-3,56.17E-3,40.68E-3,22.76E-3,3.228E-3,-14.62E-3,-33.66E-3,-51.77E-3,-69.47E-3,-86.79E-3,-102.6E-3,-117.9E-3,-131.3E-3,-143.9E-3,-921.2E-3,-732.0E-3,-883.1E-3,-844.1E-3,-855.7E-3,-863.8E-3,-834.7E-3,-824.5E-3,-794.2E-3,-788.5E-3,-766.5E-3,-748.8E-3,-729.9E-3,-705.2E-3,-686.1E-3,-657.1E-3,-641.6E-3,-620.2E-3,210.7E-3,573.4E-3,346.0E-3,435.0E-3,420.3E-3,409.6E-3,468.7E-3,488.8E-3,537.5E-3,545.9E-3,575.2E-3,596.0E-3,615.9E-3,639.6E-3,655.0E-3,677.5E-3,685.9E-3,698.0E-3
60.42E9,88.82E-3,198.7E-3,96.22E-3,99.57E-3,76.67E-3,57.25E-3,45.18E-3,27.28E-3,7.105E-3,-13.27E-3,-36.63E-3,-60.33E-3,-85.19E-3,-112.3E-3,-138.0E-3,-167.5E-3,-191.8E-3,-218.2E-3,149.9E-3,159.1E-3,130.2E-3,112.5E-3,89.42E-3,67.87E-3,46.16E-3,25.14E-3,2.939E-3,-16.15E-3,-35.55E-3,-53.32E-3,-69.94E-3,-85.09E-3,-98.64E-3,-110.2E-3,-121.1E-3,-130.2E-3,-858.8E-3,-614.9E-3,-804.2E-3,-753.0E-3,-768.8E-3,-779.9E-3,-741.7E-3,-728.5E-3,-689.9E-3,-682.6E-3,-655.2E-3,-633.5E-3,-610.7E-3,-581.4E-3,-559.3E-3,-526.3E-3,-509.1E-3,-485.6E-3,368.6E-3,683.8E-3,489.7E-3,570.4E-3,558.2E-3,549.2E-3,603.4E-3,621.9E-3,665.6E-3,673.1E-3,698.4E-3,715.6E-3,731.6E-3,750.1E-3,761.1E-3,777.2E-3,781.7E-3,788.5E-3
61.44E9,150.0E-3,251.4E-3,144.4E-3,139.7E-3,108.8E-3,81.88E-3,61.79E-3,36.53E-3,8.665E-3,-18.19E-3,-48.01E-3,-77.53E-3,-107.7E-3,-139.5E-3,-169.1E-3,-201.8E-3,-229.1E-3,-257.7E-3,189.2E-3,143.3E-3,144.6E-3,115.9E-3,93.36E-3,71.48E-3,46.05E-3,24.34E-3,2.069E-3,-16.01E-3,-33.44E-3,-48.72E-3,-62.28E-3,-73.43E-3,-83.18E-3,-89.70E-3,-96.85E-3,-101.5E-3,-769.2E-3,-485.0E-3,-703.2E-3,-641.5E-3,-660.5E-3,-674.2E-3,-627.4E-3,-611.3E-3,-565.2E-3,-556.6E-3,-524.6E-3,-499.7E-3,-474.0E-3,-441.7E-3,-417.9E-3,-382.5E-3,-365.1E-3,-341.2E-3,505.5E-3,769.9E-3,614.1E-3,686.0E-3,677.9E-3,671.7E-3,719.9E-3,736.6E-3,773.9E-3,780.0E-3,800.2E-3,813.2E-3,824.4E-3,836.8E-3,842.9E-3,852.1E-3,852.4E-3,853.9E-3
62.46E9,218.7E-3,295.1E-3,193.8E-3,178.2E-3,140.2E-3,106.2E-3,77.36E-3,44.96E-3,9.831E-3,-22.78E-3,-58.00E-3,-92.11E-3,-126.2E-3,-160.9E-3,-193.0E-3,-226.9E-3,-255.7E-3,-285.0E-3,205.0E-3,111.6E-3,142.2E-3,105.9E-3,86.42E-3,66.72E-3,40.39E-3,20.50E-3,727.7E-6,-14.20E-3,-27.59E-3,-38.58E-3,-47.47E-3,-53.35E-3,-58.25E-3,-59.06E-3,-61.84E-3,-61.76E-3,-660.7E-3,-347.1E-3,-585.4E-3,-514.2E-3,-534.9E-3,-550.0E-3,-495.4E-3,-476.5E-3,-423.8E-3,-414.1E-3,-378.6E-3,-351.6E-3,-324.3E-3,-290.4E-3,-266.2E-3,-230.3E-3,-213.8E-3,-191.0E-3,617.7E-3,832.4E-3,716.7E-3,779.7E-3,776.6E-3,773.9E-3,815.0E-3,829.6E-3,859.1E-3,863.7E-3,878.0E-3,886.1E-3,892.2E-3,898.2E-3,899.3E-3,901.5E-3,898.1E-3,894.8E-3
63.49E9,286.2E-3,325.6E-3,238.9E-3,210.9E-3,167.3E-3,127.4E-3,90.11E-3,51.60E-3,10.47E-3,-26.48E-3,-65.40E-3,-102.4E-3,-138.5E-3,-174.2E-3,-207.1E-3,-240.1E-3,-269.1E-3,-297.4E-3,197.5E-3,68.08E-3,124.1E-3,84.00E-3,69.61E-3,54.22E-3,29.87E-3,14.05E-3,-925.6E-6,-10.95E-3,-18.72E-3,-24.12E-3,-27.33E-3,-27.31E-3,-26.87E-3,-21.99E-3,-20.22E-3,-15.57E-3,-540.9E-3,-204.6E-3,-455.8E-3,-375.5E-3,-396.2E-3,-411.4E-3,-349.7E-3,-328.0E-3,-270.0E-3,-259.5E-3,-221.7E-3,-193.7E-3,-165.9E-3,-131.8E-3,-108.5E-3,-73.49E-3,-58.81E-3,-37.90E-3,704.9E-3,872.4E-3,796.8E-3,850.4E-3,852.4E-3,853.5E-3,886.4E-3,898.2E-3,918.8E-3,921.6E-3,929.5E-3,932.5E-3,933.4E-3,933.1E-3,929.7E-3,925.5E-3,919.0E-3,911.8E-3
64.51E9,345.8E-3,340.2E-3,275.1E-3,234.4E-3,187.3E-3,143.3E-3,98.59E-3,55.68E-3,10.51E-3,-28.87E-3,-69.35E-3,-107.1E-3,-143.3E-3,-178.0E-3,-209.7E-3,-240.2E-3,-267.8E-3,-293.9E-3,170.0E-3,17.54E-3,92.90E-3,52.85E-3,44.95E-3,35.47E-3,15.73E-3,5.762E-3,-2.695E-3,-6.643E-3,-7.871E-3,-7.071E-3,-4.249E-3,1.629E-3,7.311E-3,17.27E-3,23.35E-3,32.02E-3,-415.6E-3,-59.98E-3,-318.3E-3,-229.0E-3,-248.1E-3,-262.3E-3,-194.3E-3,-170.1E-3,-108.3E-3,-97.32E-3,-58.42E-3,-30.43E-3,-3.286E-3,29.83E-3,51.56E-3,84.65E-3,97.03E-3,115.5E-3,769.1E-3,891.2E-3,854.4E-3,897.6E-3,904.2E-3,908.9E-3,932.1E-3,940.5E-3,951.1E-3,952.1E-3,953.3E-3,951.3E-3,947.3E-3,941.2E-3,933.9E-3,924.2E-3,915.5E-3,905.4E-3
65.54E9,392.6E-3,338.0E-3,299.3E-3,246.4E-3,198.0E-3,152.1E-3,101.9E-3,56.73E-3,9.947E-3,-29.66E-3,-69.39E-3,-105.8E-3,-140.0E-3,-171.7E-3,-200.7E-3,-227.1E-3,-252.0E-3,-274.7E-3,126.7E-3,-34.88E-3,52.23E-3,15.95E-3,15.23E-3,12.60E-3,-410.3E-6,-3.408E-3,-4.372E-3,-1.783E-3,3.661E-3,10.56E-3,19.07E-3,30.12E-3,40.39E-3,54.32E-3,64.07E-3,75.89E-3,-288.5E-3,85.29E-3,-176.2E-3,-78.20E-3,-94.46E-3,-106.6E-3,-33.66E-3,-7.448E-3,56.57E-3,67.60E-3,106.4E-3,133.5E-3,159.3E-3,190.6E-3,210.2E-3,240.9E-3,250.9E-3,266.9E-3,813.2E-3,889.3E-3,890.4E-3,921.2E-3,931.5E-3,939.0E-3,951.0E-3,955.4E-3,955.3E-3,954.3E-3,948.8E-3,942.1E-3,933.7E-3,922.3E-3,912.0E-3,897.5E-3,887.7E-3,875.5E-3
66.56E9,423.5E-3,318.9E-3,309.3E-3,245.9E-3,198.5E-3,152.8E-3,99.55E-3,54.65E-3,8.851E-3,-28.76E-3,-65.52E-3,-98.59E-3,-129.0E-3,-156.2E-3,-181.1E-3,-202.3E-3,-223.4E-3,-241.8E-3,72.49E-3,-83.99E-3,6.311E-3,-22.78E-3,-16.31E-3,-11.85E-3,-16.70E-3,-12.39E-3,-5.760E-3,3.052E-3,14.52E-3,26.70E-3,39.90E-3,54.85E-3,68.57E-3,84.95E-3,97.38E-3,111.1E-3,-161.2E-3,229.8E-3,-31.78E-3,74.08E-3,61.24E-3,51.66E-3,127.8E-3,155.3E-3,219.6E-3,230.4E-3,268.0E-3,293.5E-3,317.4E-3,346.3E-3,363.8E-3,391.8E-3,399.9E-3,413.7E-3,839.9E-3,866.7E-3,905.2E-3,921.4E-3,934.0E-3,943.3E-3,942.8E-3,942.4E-3,931.1E-3,928.2E-3,916.1E-3,905.1E-3,892.9E-3,876.9E-3,864.2E-3,845.6E-3,835.3E-3,821.7E-3
67.58E9,436.8E-3,284.7E-3,304.4E-3,232.8E-3,188.5E-3,145.4E-3,91.94E-3,49.67E-3,7.351E-3,-26.28E-3,-58.21E-3,-86.33E-3,-111.6E-3,-133.2E-3,-153.0E-3,-168.3E-3,-184.9E-3,-198.4E-3,12.37E-3,-124.7E-3,-40.36E-3,-59.29E-3,-46.26E-3,-35.17E-3,-31.29E-3,-20.16E-3,-6.700E-3,7.291E-3,23.41E-3,39.43E-3,55.79E-3,72.92E-3,88.55E-3,105.5E-3,119.3E-3,133.5E-3,-34.22E-3,371.7E-3,113.1E-3,225.0E-3,215.6E-3,208.6E-3,285.7E-3,313.6E-3,376.0E-3,386.2E-3,421.6E-3,445.1E-3,466.8E-3,493.0E-3,508.4E-3,533.7E-3,540.4E-3,552.6E-3,851.1E-3,822.4E-3,899.3E-3,898.0E-3,911.6E-3,921.6E-3,907.6E-3,902.0E-3,879.3E-3,874.6E-3,856.3E-3,841.3E-3,825.7E-3,805.7E-3,790.9E-3,768.7E-3,758.2E-3,743.4E-3
68.61E9,431.8E-3,238.4E-3,284.9E-3,208.4E-3,169.3E-3,130.8E-3,79.88E-3,42.38E-3,5.623E-3,-22.51E-3,-48.32E-3,-70.47E-3,-89.80E-3,-105.3E-3,-119.5E-3,-129.0E-3,-140.8E-3,-149.3E-3,-48.82E-3,-152.5E-3,-83.25E-3,-89.69E-3,-71.37E-3,-54.79E-3,-42.51E-3,-25.81E-3,-7.082E-3,10.43E-3,29.29E-3,47.26E-3,64.84E-3,82.12E-3,97.82E-3,113.3E-3,126.9E-3,139.8E-3,92.74E-3,508.5E-3,256.5E-3,371.5E-3,365.0E-3,360.2E-3,435.6E-3,462.7E-3,521.1E-3,530.5E-3,562.7E-3,583.8E-3,603.1E-3,626.4E-3,639.9E-3,662.4E-3,668.2E-3,679.0E-3,847.8E-3,755.2E-3,872.3E-3,851.0E-3,864.5E-3,874.5E-3,846.3E-3,835.3E-3,801.5E-3,795.0E-3,770.9E-3,752.4E-3,733.7E-3,709.9E-3,693.3E-3,667.4E-3,656.6E-3,640.5E-3
69.63E9,408.8E-3,184.4E-3,252.5E-3,175.2E-3,142.7E-3,110.4E-3,64.76E-3,33.62E-3,3.867E-3,-17.91E-3,-37.01E-3,-52.88E-3,-66.14E-3,-75.76E-3,-84.66E-3,-89.01E-3,-96.14E-3,-100.3E-3,-106.2E-3,-163.4E-3,-118.0E-3,-110.6E-3,-88.83E-3,-68.49E-3,-49.06E-3,-28.68E-3,-6.864E-3,12.10E-3,31.46E-3,49.22E-3,65.92E-3,81.21E-3,95.05E-3,107.1E-3,118.6E-3,128.6E-3,220.1E-3,636.3E-3,396.4E-3,510.3E-3,505.8E-3,502.6E-3,573.3E-3,598.2E-3,650.7E-3,659.0E-3,687.2E-3,705.4E-3,722.1E-3,742.1E-3,753.8E-3,773.0E-3,778.3E-3,787.8E-3,829.5E-3,664.0E-3,823.9E-3,780.5E-3,793.2E-3,802.7E-3,760.4E-3,744.1E-3,699.9E-3,691.9E-3,662.4E-3,640.7E-3,619.1E-3,591.6E-3,573.0E-3,543.4E-3,531.8E-3,513.9E-3
70.66E9,369.0E-3,128.8E-3,210.1E-3,136.6E-3,111.7E-3,86.61E-3,48.30E-3,24.40E-3,2.287E-3,-13.02E-3,-25.65E-3,-35.66E-3,-43.47E-3,-48.23E-3,-52.70E-3,-53.38E-3,-56.77E-3,-57.76E-3,-155.0E-3,-155.1E-3,-140.8E-3,-119.4E-3,-96.56E-3,-74.70E-3,-50.17E-3,-28.45E-3,-6.074E-3,12.11E-3,29.65E-3,45.06E-3,58.81E-3,70.17E-3,80.32E-3,87.11E-3,95.02E-3,100.4E-3,347.8E-3,749.7E-3,529.8E-3,637.5E-3,634.0E-3,631.7E-3,694.6E-3,716.4E-3,760.9E-3,767.8E-3,791.2E-3,806.2E-3,819.8E-3,836.0E-3,845.5E-3,860.8E-3,865.3E-3,873.0E-3,794.7E-3,548.6E-3,753.1E-3,686.8E-3,698.8E-3,707.7E-3,652.1E-3,631.1E-3,577.7E-3,568.3E-3,534.1E-3,509.2E-3,484.8E-3,453.8E-3,433.0E-3,399.4E-3,386.5E-3,366.1E-3
71.68E9,315.0E-3,78.60E-3,161.9E-3,96.86E-3,79.71E-3,62.01E-3,32.40E-3,15.79E-3,1.064E-3,-8.416E-3,-15.58E-3,-20.87E-3,-24.57E-3,-26.12E-3,-27.70E-3,-26.81E-3,-27.99E-3,-27.75E-3,-190.2E-3,-127.7E-3,-148.7E-3,-114.9E-3,-93.51E-3,-72.63E-3,-45.71E-3,-25.14E-3,-4.806E-3,10.46E-3,24.07E-3,35.25E-3,44.32E-3,50.21E-3,55.25E-3,55.71E-3,58.73E-3,58.47E-3,474.6E-3,842.7E-3,652.9E-3,748.7E-3,745.5E-3,743.5E-3,796.0E-3,813.5E-3,848.4E-3,853.8E-3,871.5E-3,882.7E-3,892.7E-3,904.3E-3,911.0E-3,921.2E-3,924.3E-3,929.2E-3,741.1E-3,410.3E-3,659.6E-3,571.2E-3,583.0E-3,591.6E-3,524.5E-3,499.6E-3,438.4E-3,427.8E-3,389.5E-3,361.9E-3,334.9E-3,300.4E-3,277.2E-3,239.8E-3,225.1E-3,202.0E-3
72.70E9,250.6E-3,40.69E-3,113.0E-3,60.66E-3,50.41E-3,39.43E-3,18.91E-3,8.797E-3,336.6E-6,-4.656E-3,-8.016E-3,-10.33E-3,-11.79E-3,-12.26E-3,-12.98E-3,-12.98E-3,-13.93E-3,-14.72E-3,-207.1E-3,-83.65E-3,-140.1E-3,-97.01E-3,-79.85E-3,-62.44E-3,-36.16E-3,-19.14E-3,-3.210E-3,7.338E-3,15.40E-3,20.96E-3,24.17E-3,23.75E-3,22.91E-3,16.77E-3,14.32E-3,8.253E-3,597.8E-3,908.7E-3,761.1E-3,839.3E-3,836.3E-3,834.3E-3,874.1E-3,886.7E-3,910.7E-3,914.4E-3,925.6E-3,932.4E-3,938.1E-3,944.0E-3,947.1E-3,950.7E-3,951.4E-3,952.2E-3,665.6E-3,253.1E-3,543.8E-3,436.0E-3,448.5E-3,457.5E-3,381.1E-3,353.3E-3,286.2E-3,274.7E-3,233.2E-3,203.3E-3,173.8E-3,136.4E-3,111.0E-3,70.44E-3,53.83E-3,28.33E-3
